DateTime,Temperature,Pole1A,Pole1B,Pole2A,Pole2B,Pole3A,Pole3B,Pole4A,Pole4B,Pole5A,Pole5B,Pole6A,Pole6B,StockPole,PowerConsumption(kW-min),HTTP-ERR,HOST-IP
03/02/2020-02:51:40,17.038400000000003,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:52:40,17.038400000000003,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:53:40,17.038400000000003,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:54:40,17.038400000000003,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:55:40,16.925,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:56:40,16.925,False,False,True,False,True,False,False,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:57:40,16.925,False,False,True,False,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:58:40,17.15,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:59:40,17.038400000000003,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:00:40,16.925,False,True,False,True,False,False,True,True,False,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:01:40,16.925,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:02:40,17.038400000000003,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:03:40,17.038400000000003,False,False,True,False,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:04:40,17.038400000000003,False,False,True,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:05:40,16.8134,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:06:40,16.925,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:07:40,16.925,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:08:40,17.038400000000003,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:09:40,16.925,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:10:40,16.8134,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:11:40,16.8134,False,False,False,True,False,False,False,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:12:40,16.8134,False,False,False,True,True,False,False,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:13:40,16.8134,False,True,True,True,True,False,False,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:14:40,16.7,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:15:40,16.7,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:16:40,16.7,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:17:40,16.7,False,False,False,False,True,False,True,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:18:40,16.7,False,True,True,False,True,False,True,True,True,False,False,False,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:19:40,16.5884,False,True,True,False,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:20:40,16.363400000000002,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:21:40,16.363400000000002,False,False,False,True,False,False,False,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:22:40,16.475,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:23:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:24:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:25:40,16.363400000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:26:40,16.475,False,True,True,False,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:27:40,16.475,False,True,True,False,False,False,False,True,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:28:40,16.363400000000002,False,True,True,True,True,False,False,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:29:40,16.475,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:30:40,16.363400000000002,False,False,False,False,True,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:31:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:32:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:33:40,16.475,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:34:40,16.475,False,False,False,True,False,False,True,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:35:40,16.5884,False,False,False,True,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:36:40,16.5884,False,False,False,True,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:37:40,16.7,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:38:40,16.7,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:39:40,16.5884,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:40:40,16.7,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:41:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:42:40,16.475,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:43:40,16.25,False,True,False,False,True,False,False,True,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:44:40,16.363400000000002,False,True,False,True,True,False,False,True,False,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:45:40,16.475,False,True,True,True,True,False,True,True,False,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:46:40,16.363400000000002,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:47:40,16.5884,False,False,True,False,False,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:48:40,16.5884,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:49:40,16.475,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:50:40,16.475,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:51:40,16.363400000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:52:40,16.475,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:53:40,16.475,False,False,True,True,False,False,True,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:54:40,16.5884,False,False,True,True,True,False,True,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:55:40,16.475,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:56:40,16.475,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:57:40,16.363400000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:58:40,16.363400000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-03:59:40,16.363400000000002,False,False,False,False,True,False,False,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:00:40,16.25,False,True,False,False,True,False,False,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:01:40,16.363400000000002,False,True,True,False,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:02:40,16.363400000000002,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:03:40,16.25,False,False,True,True,False,False,True,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:04:40,16.25,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:05:40,16.25,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:06:40,16.25,False,True,False,True,False,False,True,True,False,False,False,False,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:07:40,16.25,False,True,False,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:08:40,16.25,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:09:40,16.25,False,False,True,False,False,False,False,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:10:40,16.1384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:11:40,16.25,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:12:40,16.1384,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:13:40,16.25,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:14:40,16.1384,False,True,True,False,False,False,True,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:15:40,16.1384,False,True,True,False,True,False,True,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:16:40,16.25,False,True,True,False,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:17:40,16.25,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:18:40,16.25,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:19:40,16.1384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:20:40,16.1384,False,False,False,False,True,False,False,False,True,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:21:40,16.025,False,True,True,True,True,False,False,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:22:40,16.1384,False,True,True,True,True,False,True,False,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:23:40,16.1384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:24:40,16.25,False,False,False,False,False,False,True,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:25:40,16.1384,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:26:40,16.25,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:27:40,16.1384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:28:40,16.25,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:29:40,16.1384,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:30:40,16.1384,False,True,True,True,False,False,True,False,False,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:31:40,16.1384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:32:40,16.1384,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:33:40,16.025,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:34:40,16.025,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:35:40,16.1384,False,False,False,False,False,False,True,True,False,False,False,True,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-04:36:40,15.913400000000003,False,False,False,True,True,False,True,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
